trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,continuous_pickup,continuous_drop_off
14209,22:17:00,22:17:20,125,13,,0,0,15278.069,1,,
14209,22:19:57,22:20:17,124,14,,0,0,16667.717,1,,
14209,22:23:49,22:24:09,52,15,,0,0,18947.555,1,,
14209,22:25:32,22:25:52,123,16,,0,0,20427.17,1,,
14209,22:29:11,22:29:31,92,17,,0,0,21937.559,1,,
14209,22:31:16,22:31:36,122,18,,0,0,22738.662,1,,
14209,22:33:34,22:33:54,158,19,,0,0,24120.412,1,,
14209,22:36:13,22:36:33,159,20,,0,0,25238.465,1,,
14209,22:38:06,22:38:26,160,21,,0,0,26103.506,1,,
14209,22:41:15,22:41:35,8,22,,0,0,27666.271,1,,
14210,21:50:48,21:51:08,138,0,,0,0,0.0,1,,
14210,21:53:33,21:53:53,137,1,,0,0,1034.348,1,,
14210,21:57:05,21:57:25,136,2,,0,0,3080.066,1,,
14210,21:59:40,22:00:00,135,3,,0,0,4252.055,1,,
14210,22:02:22,22:02:42,134,4,,0,0,5343.622,1,,
14210,22:05:04,22:05:24,133,5,,0,0,6464.058,1,,
14210,22:08:19,22:08:39,132,6,,0,0,7935.418,1,,
14210,22:10:37,22:10:57,131,7,,0,0,8716.226,1,,
14210,22:12:56,22:13:16,130,8,,0,0,9561.765,1,,
14210,22:15:35,22:15:55,129,9,,0,0,10788.957,1,,
14210,22:18:16,22:18:36,128,10,,0,0,12004.348,1,,
14210,22:20:36,22:20:56,127,11,,0,0,12735.43,1,,
14210,22:23:33,22:23:53,126,12,,0,0,14216.066,1,,
14210,22:26:00,22:26:20,125,13,,0,0,15278.069,1,,
14210,22:28:57,22:29:17,124,14,,0,0,16667.717,1,,
14210,22:32:49,22:33:09,52,15,,0,0,18947.555,1,,
14210,22:34:32,22:34:52,123,16,,0,0,20427.17,1,,
14210,22:38:11,22:38:31,92,17,,0,0,21937.559,1,,
14210,22:40:16,22:40:36,122,18,,0,0,22738.662,1,,
14210,22:42:34,22:42:54,158,19,,0,0,24120.412,1,,
14210,22:45:13,22:45:33,159,20,,0,0,25238.465,1,,
14210,22:47:06,22:47:26,160,21,,0,0,26103.506,1,,
14210,22:50:15,22:50:35,8,22,,0,0,27666.271,1,,
14211,21:59:48,22:00:08,138,0,,0,0,0.0,1,,
14211,22:02:33,22:02:53,137,1,,0,0,1034.348,1,,
14211,22:06:05,22:06:25,136,2,,0,0,3080.066,1,,
14211,22:08:40,22:09:00,135,3,,0,0,4252.055,1,,
14211,22:11:22,22:11:42,134,4,,0,0,5343.622,1,,
14211,22:14:04,22:14:24,133,5,,0,0,6464.058,1,,
14211,22:17:19,22:17:39,132,6,,0,0,7935.418,1,,
14211,22:19:37,22:19:57,131,7,,0,0,8716.226,1,,
14211,22:21:56,22:22:16,130,8,,0,0,9561.765,1,,
14211,22:24:35,22:24:55,129,9,,0,0,10788.957,1,,
14211,22:27:16,22:27:36,128,10,,0,0,12004.348,1,,
14211,22:29:36,22:29:56,127,11,,0,0,12735.43,1,,
14211,22:32:33,22:32:53,126,12,,0,0,14216.066,1,,
14211,22:35:00,22:35:20,125,13,,0,0,15278.069,1,,
14211,22:37:57,22:38:17,124,14,,0,0,16667.717,1,,
14211,22:41:49,22:42:09,52,15,,0,0,18947.555,1,,
14211,22:43:32,22:43:52,123,16,,0,0,20427.17,1,,
14211,22:47:11,22:47:31,92,17,,0,0,21937.559,1,,
14211,22:49:16,22:49:36,122,18,,0,0,22738.662,1,,
14211,22:51:34,22:51:54,158,19,,0,0,24120.412,1,,
14211,22:54:13,22:54:33,159,20,,0,0,25238.465,1,,
14211,22:56:06,22:56:26,160,21,,0,0,26103.506,1,,
14211,22:59:15,22:59:35,8,22,,0,0,27666.271,1,,
14212,22:08:48,22:09:08,138,0,,0,0,0.0,1,,
14212,22:11:33,22:11:53,137,1,,0,0,1034.348,1,,
14212,22:15:05,22:15:25,136,2,,0,0,3080.066,1,,
14212,22:17:40,22:18:00,135,3,,0,0,4252.055,1,,
14212,22:20:22,22:20:42,134,4,,0,0,5343.622,1,,
14212,22:23:04,22:23:24,133,5,,0,0,6464.058,1,,
14212,22:26:19,22:26:39,132,6,,0,0,7935.418,1,,
14212,22:28:37,22:28:57,131,7,,0,0,8716.226,1,,
14212,22:30:56,22:31:16,130,8,,0,0,9561.765,1,,
14212,22:33:35,22:33:55,129,9,,0,0,10788.957,1,,
14212,22:36:16,22:36:36,128,10,,0,0,12004.348,1,,
14212,22:38:36,22:38:56,127,11,,0,0,12735.43,1,,
14212,22:41:33,22:41:53,126,12,,0,0,14216.066,1,,
14212,22:44:00,22:44:20,125,13,,0,0,15278.069,1,,
14212,22:46:57,22:47:17,124,14,,0,0,16667.717,1,,
14212,22:50:49,22:51:09,52,15,,0,0,18947.555,1,,
14212,22:52:32,22:52:52,123,16,,0,0,20427.17,1,,
14212,22:56:11,22:56:31,92,17,,0,0,21937.559,1,,
14212,22:58:16,22:58:36,122,18,,0,0,22738.662,1,,
14212,23:00:34,23:00:54,158,19,,0,0,24120.412,1,,
14212,23:03:13,23:03:33,159,20,,0,0,25238.465,1,,
14212,23:05:06,23:05:26,160,21,,0,0,26103.506,1,,
14212,23:08:15,23:08:35,8,22,,0,0,27666.271,1,,
14213,22:17:48,22:18:08,138,0,,0,0,0.0,1,,
14213,22:20:33,22:20:53,137,1,,0,0,1034.348,1,,
14213,22:24:05,22:24:25,136,2,,0,0,3080.066,1,,
14213,22:26:40,22:27:00,135,3,,0,0,4252.055,1,,
14213,22:29:22,22:29:42,134,4,,0,0,5343.622,1,,
14213,22:32:04,22:32:24,133,5,,0,0,6464.058,1,,
14213,22:35:19,22:35:39,132,6,,0,0,7935.418,1,,
14213,22:37:37,22:37:57,131,7,,0,0,8716.226,1,,
14213,22:39:56,22:40:16,130,8,,0,0,9561.765,1,,
14213,22:42:35,22:42:55,129,9,,0,0,10788.957,1,,
14213,22:45:16,22:45:36,128,10,,0,0,12004.348,1,,
14213,22:47:36,22:47:56,127,11,,0,0,12735.43,1,,
14213,22:50:33,22:50:53,126,12,,0,0,14216.066,1,,
14213,22:53:00,22:53:20,125,13,,0,0,15278.069,1,,
14213,22:55:57,22:56:17,124,14,,0,0,16667.717,1,,
14213,22:59:49,23:00:09,52,15,,0,0,18947.555,1,,
14213,23:01:32,23:01:52,123,16,,0,0,20427.17,1,,
14213,23:05:11,23:05:31,92,17,,0,0,21937.559,1,,
14213,23:07:16,23:07:36,122,18,,0,0,22738.662,1,,
14213,23:09:34,23:09:54,158,19,,0,0,24120.412,1,,
14213,23:12:13,23:12:33,159,20,,0,0,25238.465,1,,
14213,23:14:06,23:14:26,160,21,,0,0,26103.506,1,,
14213,23:17:15,23:17:35,8,22,,0,0,27666.271,1,,
14214,22:26:48,22:27:08,138,0,,0,0,0.0,1,,
14214,22:29:33,22:29:53,137,1,,0,0,1034.348,1,,
14214,22:33:05,22:33:25,136,2,,0,0,3080.066,1,,
14214,22:35:40,22:36:00,135,3,,0,0,4252.055,1,,
14214,22:38:22,22:38:42,134,4,,0,0,5343.622,1,,
14214,22:41:04,22:41:24,133,5,,0,0,6464.058,1,,
14214,22:44:19,22:44:39,132,6,,0,0,7935.418,1,,
14214,22:46:37,22:46:57,131,7,,0,0,8716.226,1,,
14214,22:48:56,22:49:16,130,8,,0,0,9561.765,1,,
14214,22:51:35,22:51:55,129,9,,0,0,10788.957,1,,
14214,22:54:16,22:54:36,128,10,,0,0,12004.348,1,,
14214,22:56:36,22:56:56,127,11,,0,0,12735.43,1,,
14214,22:59:33,22:59:53,126,12,,0,0,14216.066,1,,
14214,23:02:00,23:02:20,125,13,,0,0,15278.069,1,,
14214,23:04:57,23:05:17,124,14,,0,0,16667.717,1,,
14214,23:08:49,23:09:09,52,15,,0,0,18947.555,1,,
14214,23:10:32,23:10:52,123,16,,0,0,20427.17,1,,
14214,23:14:11,23:14:31,92,17,,0,0,21937.559,1,,
14214,23:16:16,23:16:36,122,18,,0,0,22738.662,1,,
14214,23:18:34,23:18:54,158,19,,0,0,24120.412,1,,
14214,23:21:13,23:21:33,159,20,,0,0,25238.465,1,,
14214,23:23:06,23:23:26,160,21,,0,0,26103.506,1,,
14214,23:26:15,23:26:35,8,22,,0,0,27666.271,1,,
14215,22:35:48,22:36:08,138,0,,0,0,0.0,1,,
14215,22:38:33,22:38:53,137,1,,0,0,1034.348,1,,
14215,22:42:05,22:42:25,136,2,,0,0,3080.066,1,,
14215,22:44:40,22:45:00,135,3,,0,0,4252.055,1,,
14215,22:47:22,22:47:42,134,4,,0,0,5343.622,1,,
14215,22:50:04,22:50:24,133,5,,0,0,6464.058,1,,
14215,22:53:19,22:53:39,132,6,,0,0,7935.418,1,,
14215,22:55:37,22:55:57,131,7,,0,0,8716.226,1,,
14215,22:57:56,22:58:16,130,8,,0,0,9561.765,1,,
14215,23:00:35,23:00:55,129,9,,0,0,10788.957,1,,
14215,23:03:16,23:03:36,128,10,,0,0,12004.348,1,,
14215,23:05:36,23:05:56,127,11,,0,0,12735.43,1,,
14215,23:08:33,23:08:53,126,12,,0,0,14216.066,1,,
14215,23:11:00,23:11:20,125,13,,0,0,15278.069,1,,
14215,23:13:57,23:14:17,124,14,,0,0,16667.717,1,,
14215,23:17:49,23:18:09,52,15,,0,0,18947.555,1,,
14215,23:19:32,23:19:52,123,16,,0,0,20427.17,1,,
14215,23:23:11,23:23:31,92,17,,0,0,21937.559,1,,
14215,23:25:16,23:25:36,122,18,,0,0,22738.662,1,,
14215,23:27:34,23:27:54,158,19,,0,0,24120.412,1,,
14215,23:30:13,23:30:33,159,20,,0,0,25238.465,1,,
14215,23:32:06,23:32:26,160,21,,0,0,26103.506,1,,
14215,23:35:15,23:35:35,8,22,,0,0,27666.271,1,,
14216,22:44:48,22:45:08,138,0,,0,0,0.0,1,,
14216,22:47:33,22:47:53,137,1,,0,0,1034.348,1,,
14216,22:51:05,22:51:25,136,2,,0,0,3080.066,1,,
14216,22:53:40,22:54:00,135,3,,0,0,4252.055,1,,
14216,22:56:22,22:56:42,134,4,,0,0,5343.622,1,,
14216,22:59:04,22:59:24,133,5,,0,0,6464.058,1,,
14216,23:02:19,23:02:39,132,6,,0,0,7935.418,1,,
14216,23:04:37,23:04:57,131,7,,0,0,8716.226,1,,
14216,23:06:56,23:07:16,130,8,,0,0,9561.765,1,,
14216,23:09:35,23:09:55,129,9,,0,0,10788.957,1,,
14216,23:12:16,23:12:36,128,10,,0,0,12004.348,1,,
14216,23:14:36,23:14:56,127,11,,0,0,12735.43,1,,
14216,23:17:33,23:17:53,126,12,,0,0,14216.066,1,,
14216,23:20:00,23:20:20,125,13,,0,0,15278.069,1,,
14216,23:22:57,23:23:17,124,14,,0,0,16667.717,1,,
14216,23:26:49,23:27:09,52,15,,0,0,18947.555,1,,
14216,23:28:32,23:28:52,123,16,,0,0,20427.17,1,,
14216,23:32:11,23:32:31,92,17,,0,0,21937.559,1,,
14216,23:34:16,23:34:36,122,18,,0,0,22738.662,1,,
14216,23:36:34,23:36:54,158,19,,0,0,24120.412,1,,
14216,23:39:13,23:39:33,159,20,,0,0,25238.465,1,,
14216,23:41:06,23:41:26,160,21,,0,0,26103.506,1,,
14216,23:44:15,23:44:35,8,22,,0,0,27666.271,1,,
14217,22:53:48,22:54:08,138,0,,0,0,0.0,1,,
14217,22:56:33,22:56:53,137,1,,0,0,1034.348,1,,
14217,23:00:05,23:00:25,136,2,,0,0,3080.066,1,,
14217,23:02:40,23:03:00,135,3,,0,0,4252.055,1,,
14217,23:05:22,23:05:42,134,4,,0,0,5343.622,1,,
14217,23:08:04,23:08:24,133,5,,0,0,6464.058,1,,
14217,23:11:19,23:11:39,132,6,,0,0,7935.418,1,,
14217,23:13:37,23:13:57,131,7,,0,0,8716.226,1,,
14217,23:15:56,23:16:16,130,8,,0,0,9561.765,1,,
14217,23:18:35,23:18:55,129,9,,0,0,10788.957,1,,
14217,23:21:16,23:21:36,128,10,,0,0,12004.348,1,,
14217,23:23:36,23:23:56,127,11,,0,0,12735.43,1,,
14217,23:26:33,23:26:53,126,12,,0,0,14216.066,1,,
14217,23:29:00,23:29:20,125,13,,0,0,15278.069,1,,
14217,23:31:57,23:32:17,124,14,,0,0,16667.717,1,,
14217,23:35:49,23:36:09,52,15,,0,0,18947.555,1,,
14217,23:37:32,23:37:52,123,16,,0,0,20427.17,1,,
14217,23:41:11,23:41:31,92,17,,0,0,21937.559,1,,
14217,23:43:16,23:43:36,122,18,,0,0,22738.662,1,,
14217,23:45:34,23:45:54,158,19,,0,0,24120.412,1,,
14217,23:48:13,23:48:33,159,20,,0,0,25238.465,1,,
14217,23:50:06,23:50:26,160,21,,0,0,26103.506,1,,
14217,23:53:15,23:53:35,8,22,,0,0,27666.271,1,,
14446,05:40:00,05:40:20,220,0,,0,0,0.0,1,,
14446,05:46:20,05:46:40,219,1,,0,0,2235.628,1,,
14446,05:48:40,05:49:00,147,2,,0,0,3975.059,1,,
14446,05:51:30,05:51:50,146,3,,0,0,6363.645,1,,
14446,05:54:07,05:54:27,145,4,,0,0,8253.602,1,,
14446,05:56:35,05:56:55,144,5,,0,0,9547.97,1,,
14446,05:59:07,05:59:27,143,6,,0,0,10725.046,1,,
14446,06:01:44,06:02:04,142,7,,0,0,12759.535,1,,
14446,06:04:00,06:04:20,141,8,,0,0,13677.257,1,,
14446,06:06:15,06:06:35,140,9,,0,0,15240.066,1,,
14446,06:09:22,06:09:42,139,10,,0,0,16969.727,1,,
14446,06:12:30,06:12:50,138,11,,0,0,18711.277,1,,
14446,06:15:15,06:15:35,137,12,,0,0,19745.625,1,,
14446,06:18:47,06:19:07,136,13,,0,0,21791.348,1,,
14446,06:21:22,06:21:42,135,14,,0,0,22963.336,1,,
14446,06:24:04,06:24:24,134,15,,0,0,24054.902,1,,
14446,06:26:46,06:27:06,133,16,,0,0,25175.338,1,,
14446,06:30:01,06:30:21,132,17,,0,0,26646.701,1,,
14446,06:32:19,06:32:39,131,18,,0,0,27427.512,1,,
14446,06:34:38,06:34:58,130,19,,0,0,28273.053,1,,
14446,06:37:17,06:37:37,129,20,,0,0,29500.244,1,,
14446,06:39:58,06:40:18,128,21,,0,0,30715.635,1,,
14446,06:42:18,06:42:38,127,22,,0,0,31446.717,1,,
14446,06:45:15,06:45:35,126,23,,0,0,32927.355,1,,
14446,06:47:42,06:48:02,125,24,,0,0,33989.359,1,,
14446,06:50:39,06:50:59,124,25,,0,0,35379.012,1,,
14446,06:54:31,06:54:51,52,26,,0,0,37658.848,1,,
14446,06:56:14,06:56:34,123,27,,0,0,39138.461,1,,
14446,06:59:53,07:00:13,92,28,,0,0,40648.848,1,,
14446,07:01:58,07:02:18,122,29,,0,0,41449.949,1,,
14446,07:04:16,07:04:36,158,30,,0,0,42831.691,1,,
14446,07:06:55,07:07:15,159,31,,0,0,43949.746,1,,
14446,07:08:48,07:09:08,160,32,,0,0,44814.785,1,,
14446,07:11:57,07:12:17,8,33,,0,0,46377.551,1,,
14447,05:49:00,05:49:20,220,0,,0,0,0.0,1,,
14447,05:55:20,05:55:40,219,1,,0,0,2235.628,1,,
14447,05:57:40,05:58:00,147,2,,0,0,3975.059,1,,
14447,06:00:30,06:00:50,146,3,,0,0,6363.645,1,,
14447,06:03:07,06:03:27,145,4,,0,0,8253.602,1,,
14447,06:05:35,06:05:55,144,5,,0,0,9547.97,1,,
14447,06:08:07,06:08:27,143,6,,0,0,10725.046,1,,
14447,06:10:44,06:11:04,142,7,,0,0,12759.535,1,,
14447,06:13:00,06:13:20,141,8,,0,0,13677.257,1,,
14447,06:15:15,06:15:35,140,9,,0,0,15240.066,1,,
14447,06:18:22,06:18:42,139,10,,0,0,16969.727,1,,
14447,06:21:30,06:21:50,138,11,,0,0,18711.277,1,,
14447,06:24:15,06:24:35,137,12,,0,0,19745.625,1,,
14447,06:27:47,06:28:07,136,13,,0,0,21791.348,1,,
14447,06:30:22,06:30:42,135,14,,0,0,22963.336,1,,
14447,06:33:04,06:33:24,134,15,,0,0,24054.902,1,,
14447,06:35:46,06:36:06,133,16,,0,0,25175.338,1,,
14447,06:39:01,06:39:21,132,17,,0,0,26646.701,1,,
14447,06:41:19,06:41:39,131,18,,0,0,27427.512,1,,
14447,06:43:38,06:43:58,130,19,,0,0,28273.053,1,,
14447,06:46:17,06:46:37,129,20,,0,0,29500.244,1,,
14447,06:48:58,06:49:18,128,21,,0,0,30715.635,1,,
14447,06:51:18,06:51:38,127,22,,0,0,31446.717,1,,
14447,06:54:15,06:54:35,126,23,,0,0,32927.355,1,,
14447,06:56:42,06:57:02,125,24,,0,0,33989.359,1,,
14447,06:59:39,06:59:59,124,25,,0,0,35379.012,1,,
14447,07:03:31,07:03:51,52,26,,0,0,37658.848,1,,
14447,07:05:14,07:05:34,123,27,,0,0,39138.461,1,,
14447,07:08:53,07:09:13,92,28,,0,0,40648.848,1,,
14447,07:10:58,07:11:18,122,29,,0,0,41449.949,1,,
14447,07:13:16,07:13:36,158,30,,0,0,42831.691,1,,
14447,07:15:55,07:16:15,159,31,,0,0,43949.746,1,,
14447,07:17:48,07:18:08,160,32,,0,0,44814.785,1,,
14447,07:20:57,07:21:17,8,33,,0,0,46377.551,1,,
14448,05:58:00,05:58:20,220,0,,0,0,0.0,1,,
14448,06:04:20,06:04:40,219,1,,0,0,2235.628,1,,
14448,06:06:40,06:07:00,147,2,,0,0,3975.059,1,,
14448,06:09:30,06:09:50,146,3,,0,0,6363.645,1,,
14448,06:12:07,06:12:27,145,4,,0,0,8253.602,1,,
14448,06:14:35,06:14:55,144,5,,0,0,9547.97,1,,
14448,06:17:07,06:17:27,143,6,,0,0,10725.046,1,,
14448,06:19:44,06:20:04,142,7,,0,0,12759.535,1,,
14448,06:22:00,06:22:20,141,8,,0,0,13677.257,1,,
14448,06:24:15,06:24:35,140,9,,0,0,15240.066,1,,
14448,06:27:22,06:27:42,139,10,,0,0,16969.727,1,,
14448,06:30:30,06:30:50,138,11,,0,0,18711.277,1,,
14448,06:33:15,06:33:35,137,12,,0,0,19745.625,1,,
14448,06:36:47,06:37:07,136,13,,0,0,21791.348,1,,
14448,06:39:22,06:39:42,135,14,,0,0,22963.336,1,,
14448,06:42:04,06:42:24,134,15,,0,0,24054.902,1,,
14448,06:44:46,06:45:06,133,16,,0,0,25175.338,1,,
14448,06:48:01,06:48:21,132,17,,0,0,26646.701,1,,
14448,06:50:19,06:50:39,131,18,,0,0,27427.512,1,,
14448,06:52:38,06:52:58,130,19,,0,0,28273.053,1,,
14448,06:55:17,06:55:37,129,20,,0,0,29500.244,1,,
14448,06:57:58,06:58:18,128,21,,0,0,30715.635,1,,
14448,07:00:18,07:00:38,127,22,,0,0,31446.717,1,,
14448,07:03:15,07:03:35,126,23,,0,0,32927.355,1,,
14448,07:05:42,07:06:02,125,24,,0,0,33989.359,1,,
14448,07:08:39,07:08:59,124,25,,0,0,35379.012,1,,
14448,07:12:31,07:12:51,52,26,,0,0,37658.848,1,,
14448,07:14:14,07:14:34,123,27,,0,0,39138.461,1,,
14448,07:17:53,07:18:13,92,28,,0,0,40648.848,1,,
14448,07:19:58,07:20:18,122,29,,0,0,41449.949,1,,
14448,07:22:16,07:22:36,158,30,,0,0,42831.691,1,,
14448,07:24:55,07:25:15,159,31,,0,0,43949.746,1,,
14448,07:26:48,07:27:08,160,32,,0,0,44814.785,1,,
14448,07:29:57,07:30:17,8,33,,0,0,46377.551,1,,
14449,06:07:00,06:07:20,220,0,,0,0,0.0,1,,
14449,06:13:20,06:13:40,219,1,,0,0,2235.628,1,,
14449,06:15:40,06:16:00,147,2,,0,0,3975.059,1,,
14449,06:18:30,06:18:50,146,3,,0,0,6363.645,1,,
14449,06:21:07,06:21:27,145,4,,0,0,8253.602,1,,
14449,06:23:35,06:23:55,144,5,,0,0,9547.97,1,,
14449,06:26:07,06:26:27,143,6,,0,0,10725.046,1,,
14449,06:28:44,06:29:04,142,7,,0,0,12759.535,1,,
14449,06:31:00,06:31:20,141,8,,0,0,13677.257,1,,
14449,06:33:15,06:33:35,140,9,,0,0,15240.066,1,,
14449,06:36:22,06:36:42,139,10,,0,0,16969.727,1,,
14449,06:39:30,06:39:50,138,11,,0,0,18711.277,1,,
14449,06:42:15,06:42:35,137,12,,0,0,19745.625,1,,
14449,06:45:47,06:46:07,136,13,,0,0,21791.348,1,,
14449,06:48:22,06:48:42,135,14,,0,0,22963.336,1,,
14449,06:51:04,06:51:24,134,15,,0,0,24054.902,1,,
14449,06:53:46,06:54:06,133,16,,0,0,25175.338,1,,
14449,06:57:01,06:57:21,132,17,,0,0,26646.701,1,,
14449,06:59:19,06:59:39,131,18,,0,0,27427.512,1,,
14449,07:01:38,07:01:58,130,19,,0,0,28273.053,1,,
14449,07:04:17,07:04:37,129,20,,0,0,29500.244,1,,
14449,07:06:58,07:07:18,128,21,,0,0,30715.635,1,,
14449,07:09:18,07:09:38,127,22,,0,0,31446.717,1,,
14449,07:12:15,07:12:35,126,23,,0,0,32927.355,1,,
14449,07:14:42,07:15:02,125,24,,0,0,33989.359,1,,
14449,07:17:39,07:17:59,124,25,,0,0,35379.012,1,,
14449,07:21:31,07:21:51,52,26,,0,0,37658.848,1,,
14449,07:23:14,07:23:34,123,27,,0,0,39138.461,1,,
14449,07:26:53,07:27:13,92,28,,0,0,40648.848,1,,
14449,07:28:58,07:29:18,122,29,,0,0,41449.949,1,,
14449,07:31:16,07:31:36,158,30,,0,0,42831.691,1,,
14449,07:33:55,07:34:15,159,31,,0,0,43949.746,1,,
14449,07:35:48,07:36:08,160,32,,0,0,44814.785,1,,
14449,07:38:57,07:39:17,8,33,,0,0,46377.551,1,,
14450,06:16:00,06:16:20,220,0,,0,0,0.0,1,,
14450,06:22:20,06:22:40,219,1,,0,0,2235.628,1,,
14450,06:24:40,06:25:00,147,2,,0,0,3975.059,1,,
14450,06:27:30,06:27:50,146,3,,0,0,6363.645,1,,
14450,06:30:07,06:30:27,145,4,,0,0,8253.602,1,,
14450,06:32:35,06:32:55,144,5,,0,0,9547.97,1,,
14450,06:35:07,06:35:27,143,6,,0,0,10725.046,1,,
14450,06:37:44,06:38:04,142,7,,0,0,12759.535,1,,
14450,06:40:00,06:40:20,141,8,,0,0,13677.257,1,,
14450,06:42:15,06:42:35,140,9,,0,0,15240.066,1,,
14450,06:45:22,06:45:42,139,10,,0,0,16969.727,1,,
14450,06:48:30,06:48:50,138,11,,0,0,18711.277,1,,
14450,06:51:15,06:51:35,137,12,,0,0,19745.625,1,,
14450,06:54:47,06:55:07,136,13,,0,0,21791.348,1,,
14450,06:57:22,06:57:42,135,14,,0,0,22963.336,1,,
14450,07:00:04,07:00:24,134,15,,0,0,24054.902,1,,
14450,07:02:46,07:03:06,133,16,,0,0,25175.338,1,,
14450,07:06:01,07:06:21,132,17,,0,0,26646.701,1,,
14450,07:08:19,07:08:39,131,18,,0,0,27427.512,1,,
14450,07:10:38,07:10:58,130,19,,0,0,28273.053,1,,
14450,07:13:17,07:13:37,129,20,,0,0,29500.244,1,,
14450,07:15:58,07:16:18,128,21,,0,0,30715.635,1,,
14450,07:18:18,07:18:38,127,22,,0,0,31446.717,1,,
14450,07:21:15,07:21:35,126,23,,0,0,32927.355,1,,
14450,07:23:42,07:24:02,125,24,,0,0,33989.359,1,,
14450,07:26:39,07:26:59,124,25,,0,0,35379.012,1,,
14450,07:30:31,07:30:51,52,26,,0,0,37658.848,1,,
14450,07:32:14,07:32:34,123,27,,0,0,39138.461,1,,
14450,07:35:53,07:36:13,92,28,,0,0,40648.848,1,,
14450,07:37:58,07:38:18,122,29,,0,0,41449.949,1,,
14450,07:40:16,07:40:36,158,30,,0,0,42831.691,1,,
14450,07:42:55,07:43:15,159,31,,0,0,43949.746,1,,
14450,07:44:48,07:45:08,160,32,,0,0,44814.785,1,,
14450,07:47:57,07:48:17,8,33,,0,0,46377.551,1,,
14451,06:25:00,06:25:20,220,0,,0,0,0.0,1,,
14451,06:31:20,06:31:40,219,1,,0,0,2235.628,1,,
14451,06:33:40,06:34:00,147,2,,0,0,3975.059,1,,
14451,06:36:30,06:36:50,146,3,,0,0,6363.645,1,,
14451,06:39:07,06:39:27,145,4,,0,0,8253.602,1,,
14451,06:41:35,06:41:55,144,5,,0,0,9547.97,1,,
14451,06:44:07,06:44:27,143,6,,0,0,10725.046,1,,
14451,06:46:44,06:47:04,142,7,,0,0,12759.535,1,,
14451,06:49:00,06:49:20,141,8,,0,0,13677.257,1,,
14451,06:51:15,06:51:35,140,9,,0,0,15240.066,1,,
14451,06:54:22,06:54:42,139,10,,0,0,16969.727,1,,
14451,06:57:30,06:57:50,138,11,,0,0,18711.277,1,,
14451,07:00:15,07:00:35,137,12,,0,0,19745.625,1,,
14451,07:03:47,07:04:07,136,13,,0,0,21791.348,1,,
14451,07:06:22,07:06:42,135,14,,0,0,22963.336,1,,
14451,07:09:04,07:09:24,134,15,,0,0,24054.902,1,,
14451,07:11:46,07:12:06,133,16,,0,0,25175.338,1,,
14451,07:15:01,07:15:21,132,17,,0,0,26646.701,1,,
14451,07:17:19,07:17:39,131,18,,0,0,27427.512,1,,
14451,07:19:38,07:19:58,130,19,,0,0,28273.053,1,,
14451,07:22:17,07:22:37,129,20,,0,0,29500.244,1,,
14451,07:24:58,07:25:18,128,21,,0,0,30715.635,1,,
14451,07:27:18,07:27:38,127,22,,0,0,31446.717,1,,
14451,07:30:15,07:30:35,126,23,,0,0,32927.355,1,,
14451,07:32:42,07:33:02,125,24,,0,0,33989.359,1,,
14451,07:35:39,07:35:59,124,25,,0,0,35379.012,1,,
14451,07:39:31,07:39:51,52,26,,0,0,37658.848,1,,
14451,07:41:14,07:41:34,123,27,,0,0,39138.461,1,,
14451,07:44:53,07:45:13,92,28,,0,0,40648.848,1,,
14451,07:46:58,07:47:18,122,29,,0,0,41449.949,1,,
14451,07:49:16,07:49:36,158,30,,0,0,42831.691,1,,
14451,07:51:55,07:52:15,159,31,,0,0,43949.746,1,,
14451,07:53:48,07:54:08,160,32,,0,0,44814.785,1,,
14451,07:56:57,07:57:17,8,33,,0,0,46377.551,1,,
14452,06:34:00,06:34:20,220,0,,0,0,0.0,1,,
14452,06:40:20,06:40:40,219,1,,0,0,2235.628,1,,
14452,06:42:40,06:43:00,147,2,,0,0,3975.059,1,,
14452,06:45:30,06:45:50,146,3,,0,0,6363.645,1,,
14452,06:48:07,06:48:27,145,4,,0,0,8253.602,1,,
14452,06:50:35,06:50:55,144,5,,0,0,9547.97,1,,
14452,06:53:07,06:53:27,143,6,,0,0,10725.046,1,,
14452,06:55:44,06:56:04,142,7,,0,0,12759.535,1,,
14452,06:58:00,06:58:20,141,8,,0,0,13677.257,1,,
14452,07:00:15,07:00:35,140,9,,0,0,15240.066,1,,
14452,07:03:22,07:03:42,139,10,,0,0,16969.727,1,,
14452,07:06:30,07:06:50,138,11,,0,0,18711.277,1,,
14452,07:09:15,07:09:35,137,12,,0,0,19745.625,1,,
14452,07:12:47,07:13:07,136,13,,0,0,21791.348,1,,
14452,07:15:22,07:15:42,135,14,,0,0,22963.336,1,,
14452,07:18:04,07:18:24,134,15,,0,0,24054.902,1,,
14452,07:20:46,07:21:06,133,16,,0,0,25175.338,1,,
14452,07:24:01,07:24:21,132,17,,0,0,26646.701,1,,
14452,07:26:19,07:26:39,131,18,,0,0,27427.512,1,,
14452,07:28:38,07:28:58,130,19,,0,0,28273.053,1,,
14452,07:31:17,07:31:37,129,20,,0,0,29500.244,1,,
14452,07:33:58,07:34:18,128,21,,0,0,30715.635,1,,
14452,07:36:18,07:36:38,127,22,,0,0,31446.717,1,,
14452,07:39:15,07:39:35,126,23,,0,0,32927.355,1,,
