Zomato link,name,city,area,rating,rating_count,telephone,cusine,cost_for_two,address,timings,online_order,table_reservation,delivery_only,famous_food,longitude,latitude
https://www.zomato.com/ncr/kadimi-sweets-jangpura-new-delhi,Kadimi Sweets,Delhi NCR,Jangpura,3.8,375,#ERROR!,"Mithai, Street Food, North Indian",250,"38, Central Road, Jangpura, New Delhi","{'Mon': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0, 0], 'Tue': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0, 0], 'Wed': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0, 0], 'Thu': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0, 0], 'Fri': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0, 0], 'Sat': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0, 0], 'Sun': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0, 0]}",TRUE,FALSE,FALSE,"Jalebi , Raita , Naan , Chole Bhature , Pakoda , Noodle , Dhokla",77.2482,28.58267
https://www.zomato.com/ncr/bikanervala-sector-29-gurgaon,Bikanervala,Delhi NCR,"Sector 29, Gurgaon",4.2,2347,0124 4337777,"Mithai, Street Food, South Indian, North Indian, Chinese",600,"Plot 3-5, Near Leisure Valley Park, Sector 29, Gurgaon","{'Mon': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Tue': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Wed': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Thu': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Fri': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Sat': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Sun': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}",TRUE,FALSE,FALSE,"Chaat , Chole Bhature , Raj Kachori , Thali , Lassi , Dhokla , Tandoori Platter",77.06368,28.46901
https://www.zomato.com/ncr/brewtoast-amar-colony-new-delhi,Brewtoast,Delhi NCR,Amar Colony,4,134,#ERROR!,Cafe,800,"C 11, Shop 2, Lajpat Nagar 4, Amar Colony, New Delhi","{'Mon': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], 'Tue': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], 'Wed': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], 'Thu': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], 'Fri': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], 'Sat': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], 'Sun': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]}",TRUE,FALSE,FALSE,"Pasta , Tea , Grilled Sandwich , Burgers , Cheesy Garlic Bread , Waffles , Fries",77.2437,28.56247
https://www.zomato.com/HauzKhasSocial,Hauz Khas Social,Delhi NCR,Hauz Khas Village,4.7,14936,#ERROR!,"KontinentÃ¡lna, AmerickÃ¡, ÃzijskÃ¡, SeveroindickÃ¡, ÄŒÃ­nska, Pizza, Biryani, NÃ¡poje",,"9-A & 12, Hauz Khas Village, New Delhi","{'Mon': [0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Tue': [0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Wed': [0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Thu': [0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Fri': [0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sat': [0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sun': [0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}",FALSE,TRUE,FALSE,"Cocktails , Long Island Iced Tea , Nachos , Pizza , Biryani , Momos , Burgers",77.19444,28.55429
https://www.zomato.com/ncr/time-out-cafe-indirapuram-ghaziabad,Time Out Cafe,Delhi NCR,Indirapuram,4,1372,0120 4345283 +91 7838268059,"Cafe, Mexican, Pizza, Chinese",650,"Plot 22, Near Ashiana Green, Ahinsa Khand 2, Indirapuram, Ghaziabad","{'Mon': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Tue': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Wed': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Thu': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Fri': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Sat': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Sun': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}",TRUE,FALSE,FALSE,"Burgers , Sandwich , Noodle , Pan Fried Noodles , Veg Burger , White Sauce Pasta , Chilli Potatoes",77.38222,28.64059
https://www.zomato.com/ncr/crazy-bhukkhad-south-city-2-gurgaon,Crazy Bhukkhad,Delhi NCR,South City 2,4.3,97,#ERROR!,"North Indian, Chinese",400,"Near Gehlot Farm, Sector 47, South City 2, Gurgaon","{'Mon': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 1, 1, 1, 0.5], 'Tue': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 1, 1, 1, 0.5], 'Wed': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 1, 1, 1, 0.5], 'Thu': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 1, 1, 1, 0.5], 'Fri': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Sat': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Sun': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",TRUE,FALSE,FALSE,,77.05072,28.43018
https://www.zomato.com/ncr/south-indian-corner-rohini-new-delhi,South Indian Corner,Delhi NCR,Rohini,3.8,205,011 32328086 +91 9810303556,"South Indian, Chinese, North Indian",250,"26, DDA Market, Sector 13, Rohini, New Delhi","{'Mon': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Tue': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Wed': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Thu': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Fri': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Sat': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Sun': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}",FALSE,FALSE,FALSE,"Mysore Masala Dosa , Rava Masala Dosa , Idli , Chowmein , Noodle , Dal Vada , Dal Makhani",77.12747,28.72378
https://www.zomato.com/ncr/fcf-chaap-kababs-subhash-nagar-new-delhi,FCF Chaap & Kabab's,Delhi NCR,Subhash Nagar,3.8,293,#ERROR!,"North Indian, Chinese",350,"11/92, Near Surya Continental Hotel, Subhash Nagar, New Delhi","{'Mon': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0.5], 'Tue': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0.5], 'Wed': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0.5], 'Thu': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0.5], 'Fri': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0.5], 'Sat': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0.5], 'Sun': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0.5]}",TRUE,FALSE,FALSE,"Panneer Butter Masala , Momos , Rolls , Chatpati Chaap , Spring Roll , Butter Chaap , Paneer Tikka",77.1202,28.63777
https://www.zomato.com/ncr/plum-by-bent-chair-aerocity-new-delhi,Plum By Bent Chair,Delhi NCR,Aerocity,4.9,1643,011 61495178,Asian,3000,"The Walk, Worldmark 2, Aerocity, New Delhi","{'Mon': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Tue': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Wed': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Thu': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Fri': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sat': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sun': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}",FALSE,FALSE,FALSE,"Cocktails , Sushi , Noodle , Pizza , Hot Chocolate , Mocktails , Prawn Dim Sums",77.1227,28.55154
https://www.zomato.com/ncr/kittoos-sector-50-gurgaon,Kittoo's,Delhi NCR,"Sector 50, Gurgaon",4.2,75,#ERROR!,"North Indian, Mughlai",500,"Bani Square Mall, S 33, Sector 50, Gurgaon","{'Mon': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1], 'Tue': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Wed': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1], 'Thu': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1], 'Fri': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1], 'Sat': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1], 'Sun': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1]}",TRUE,FALSE,FALSE,"Butter Chicken , Naan , Chicken Malai Tikka , Tandoori Chicken , Murgh Kalimirch , Chilli Chicken , Afghani Tikka",77.05731,28.42544
https://www.zomato.com/ncr/wat-the-waffle-jail-road-new-delhi,Wat the Waffle,Delhi NCR,Jail Road,3.8,115,#ERROR!,"Cafe, Desserts, Pizza",500,"D-1, Fateh Nagar, Jail Road, New Delhi","{'Mon': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Tue': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Wed': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Thu': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Fri': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sat': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sun': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}",TRUE,FALSE,FALSE,"Waffles , Nutella Waffle , Pasta , Brownie , Pizza",77.09747,28.63396
https://www.zomato.com/ncr/pirates-of-punjab-tilak-nagar-new-delhi,Pirates of Punjab,Delhi NCR,Tilak Nagar,3.8,95,011 61495026,"North Indian, Fast Food, Momos",650,"60/14, Ashok Nagar, Near Tilak Nagar Metro Station, Gate 3, Tilak Nagar, New Delhi","{'Mon': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1], 'Tue': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1], 'Wed': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1], 'Thu': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1], 'Fri': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1], 'Sat': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1], 'Sun': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]}",TRUE,FALSE,FALSE,"Sandwich , Peri Peri Fries , Butter Chicken Momos",77.09826,28.63648
https://www.zomato.com/ncr/diggin-chanakyapuri-new-delhi,Diggin,Delhi NCR,Chanakyapuri,4.3,2727,011 26110787 011 26110788,"Cafe, Italian, Mexican, Desserts",1300,"10, Santushti Shopping Complex, Race Course Road, Chanakyapuri, New Delhi","{'Mon': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], 'Tue': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], 'Wed': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], 'Thu': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], 'Fri': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], 'Sat': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], 'Sun': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]}",FALSE,FALSE,FALSE,"Pizza , Pasta , Strawberry Mojito , Lemonade , Tiramisu , Burgers , Mocktails",77.19792,28.59516
https://www.zomato.com/ncr/eggers-madhouse-sector-29-gurgaon,Eggers Madhouse,Delhi NCR,"Sector 29, Gurgaon",4.1,922,#ERROR!,"Fast Food, Healthy Food",500,"11, Metropark Food Court, HUDA City Centre Metro Station, Sector 29, Gurgaon","{'Mon': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Tue': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Wed': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Thu': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Fri': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Sat': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Sun': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}",TRUE,FALSE,FALSE,"Egg Chomu , Nutella Shake , Pancakes , Bun Maskas , Egg Shawarma , Waffles , Omelette",77.07259,28.45957
https://www.zomato.com/ncr/dogs-wiches-chittaranjan-park-new-delhi,Dogs & Wiches,Delhi NCR,Chittaranjan Park,3.9,429,#ERROR!,"Fast Food, American, Chinese",600,"Shop 105, 1st Floor, Market 2, Chittaranjan Park, New Delhi","{'Mon': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], 'Tue': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5], 'Wed': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5], 'Thu': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5], 'Fri': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5], 'Sat': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5], 'Sun': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5]}",TRUE,FALSE,FALSE,"Burgers , Hot Dog , Sandwich , Pasta , Waffles , Pancakes , Paneer Wrap",77.25314,28.53682
https://www.zomato.com/ncr/wrap-roll-karol-bagh-new-delhi,Wrap & Roll,Delhi NCR,Karol Bagh,3.8,290,#ERROR!,"Rolls, Chinese, Fast Food",350,"Shop 7, Ground Floor, B-1/8, Apsara Arcade, Karol Bagh, New Delhi","{'Mon': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Tue': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Wed': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Thu': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Fri': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Sat': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Sun': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}",TRUE,FALSE,FALSE,"Rolls , Chicken Roll , Paneer Roll , Tandoori Momos , Egg Roll , Noodle , Manchurian Roll",77.1887,28.64357
https://www.zomato.com/ncr/om-sweets-snacks-sector-31-gurgaon,Om Sweets & Snacks,Delhi NCR,"Sector 31, Gurgaon",4.1,2062,0124 4271101 0124 4271102,"North Indian, Mithai, Fast Food, South Indian, Chinese",500,"SCO 17, Main Market, Sector 31, Gurgaon","{'Mon': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0], 'Tue': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0], 'Wed': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0], 'Thu': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0], 'Fri': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0], 'Sat': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0], 'Sun': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0]}",TRUE,FALSE,FALSE,"Raj Kachori , Chaat , Chole Bhature , Thali , Chana Bhatura , Rasmalai , Pav Bhaji",77.05058,28.45323
https://www.zomato.com/ncr/cafÃ©-bogchi-sector-15-faridabad,CafÃ© Bogchi,Delhi NCR,"Sector 15, Faridabad",4.1,531,#ERROR!,"Cafe, Continental, Beverages",650,"SCF 39, First Floor, Above Axis Bank, Sector 15, Faridabad","{'Mon': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Tue': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Wed': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Thu': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Fri': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Sat': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Sun': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}",TRUE,TRUE,FALSE,"Pizza , Pasta , Salad , Bagel , Waffles , Detox Water , Burgers",77.3238,28.39518
